AccountZAnnualRevenue,AccountZBillingCountry,AccountZBillingState,AccountZIndustry,AccountZIsPersonAccount,AccountZName,AccountZType,AccountId,AmountPaid,ApplicationCaseId,ApplicationCategory,ApplicationSourceFlag,ApplicationType,AppliedDate,BusinessLicenseZAccountId,BusinessLicenseZBusinessTypeZName,BusinessLicenseZBusinessTypeId,BusinessLicenseZIdentifier,BusinessLicenseZIssuer,BusinessLicenseZName,BusinessLicenseZPeriodEnd,BusinessLicenseZPeriodStart,BusinessLicenseZRegAuthTypeZName,BusinessLicenseZRegAuthTypeZRegulatoryAuthorityZName,BusinessLicenseZRegulatoryAuthorizationTypeId,BusinessLicenseZStatus,BusinessTypeZAuthorizationActivityType,BusinessTypeZIndustry,BusinessTypeZName,BusinessTypeId,CaseZAccountZIndustry,CaseZAccountZName,CaseZAccountZType,CaseZAccountId,CaseZCreatedDate,CaseZReason,CaseZStatus,CaseZSuppliedName,CaseZType,Category,CreatedDate,Id,LicensePermitNameId,LicenseTypeId,Name,RegAuthTypeZDurationType,RegAuthTypeZIssuingDepartmentId,RegAuthTypeZName,RegAuthTypeZProcessingDuration,RegAuthTypeZRegulatoryAuthCategory,RegAuthTypeZRegulatoryAuthCode,RegAuthTypeZRegulatoryAuthorityZName,Status,WasReturned
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2023-10-28T21:47:28.000Z,,,,,,,,,,,,,Occupation,,Government,2gFHr000000XaQrMAK,,,,,,,,,,Permit,2023-12-18T19:32:00.000Z,0f0Hr000000XaBTIA0,,0ehHr000000CdFrIAK,BLA-0000000152,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,Inspection Phase,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2025-05-23T04:32:25.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:05.000Z,0f0Hr000000XaG0IAK,,0ehHr000000CdF6IAK,BLA-0000000433,Hour,19pHr000000CeuLIAS,Salon Establishment License,,License,,Board of Barbering & Cosmetology,License Issued,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-05-09T19:41:37.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:10.000Z,0f0Hr000000XaI2IAK,,0ehHr000000CdF7IAK,BLA-0000000559,Day,19pHr000000CeuKIAS,Building Permit,30,Permit,,Department of Buildings,License Issued,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-11-03T22:09:44.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:00.000Z,0f0Hr000000XaDSIA0,,0ehHr000000CdFrIAK,BLA-0000000275,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,In Review,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-06-04T03:49:40.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:05.000Z,0f0Hr000000XaFRIA0,,0ehHr000000CdF6IAK,BLA-0000000398,Hour,19pHr000000CeuLIAS,Salon Establishment License,,License,,Board of Barbering & Cosmetology,License Issued,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2025-10-27T06:29:48.000Z,,,,,,,,,,,,,Occupation,,Government,2gFHr000000XaQrMAK,,,,,,,,,,License,2023-12-18T19:32:00.000Z,0f0Hr000000XaBeIAK,,0ehHr000000CdFrIAK,BLA-0000000163,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,Application Accepted,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-02-09T19:40:30.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:05.000Z,0f0Hr000000XaHCIA0,,0ehHr000000CdFEIA0,BLA-0000000507,Hour,19pHr000000CeuSIAS,Food Establishment,,Permit,,Board of Nursing,License Issued,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-06-08T01:06:24.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:10.000Z,0f0Hr000000XaHtIAK,,0ehHr000000CdFrIAK,BLA-0000000550,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,Inspection Completed,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-07-10T22:45:16.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:00.000Z,0f0Hr000000XaD6IAK,,0ehHr000000CdF6IAK,BLA-0000000253,Hour,19pHr000000CeuLIAS,Salon Establishment License,,License,,Board of Barbering & Cosmetology,Submitted,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2023-04-07T21:25:04.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:05.000Z,0f0Hr000000XaEMIA0,,0ehHr000000CdFEIA0,BLA-0000000331,Hour,19pHr000000CeuSIAS,Food Establishment,,Permit,,Board of Nursing,In Review,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-03-23T11:23:07.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:00.000Z,0f0Hr000000XaDzIAK,,0ehHr000000CdF6IAK,BLA-0000000308,Hour,19pHr000000CeuLIAS,Salon Establishment License,,License,,Board of Barbering & Cosmetology,License Issued,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2025-08-25T18:02:55.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:05.000Z,0f0Hr000000XaFxIAK,,0ehHr000000CdF6IAK,BLA-0000000430,Hour,19pHr000000CeuLIAS,Salon Establishment License,,License,,Board of Barbering & Cosmetology,Inspection Phase,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2023-10-31T19:11:19.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:05.000Z,0f0Hr000000XaHEIA0,,0ehHr000000CdFEIA0,BLA-0000000509,Hour,19pHr000000CeuSIAS,Food Establishment,,Permit,,Board of Nursing,Violations Observed,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-07-22T01:07:22.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:00.000Z,0f0Hr000000XaCCIA0,,0ehHr000000CdF6IAK,BLA-0000000197,Hour,19pHr000000CeuLIAS,Salon Establishment License,,License,,Board of Barbering & Cosmetology,License Issued,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-01-05T23:33:21.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:05.000Z,0f0Hr000000XaEqIAK,,0ehHr000000CdFrIAK,BLA-0000000361,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,In Review,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2023-04-16T22:29:57.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:10.000Z,0f0Hr000000XaHkIAK,,0ehHr000000CdF6IAK,BLA-0000000541,Hour,19pHr000000CeuLIAS,Salon Establishment License,,License,,Board of Barbering & Cosmetology,Submitted,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-06-16T17:09:57.000Z,,,,,,,,,,,,,Business,Retail,Beauty Salon,2gFHr000000XaQpMAK,,,,,,,,,,Permit,2023-12-18T19:32:00.000Z,0f0Hr000000XaB7IAK,,0ehHr000000CdFrIAK,BLA-0000000130,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,License Issued,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-07-19T15:11:30.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:00.000Z,0f0Hr000000XaDuIAK,,0ehHr000000CdF6IAK,BLA-0000000303,Hour,19pHr000000CeuLIAS,Salon Establishment License,,License,,Board of Barbering & Cosmetology,Inspection Completed,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-01-06T11:35:18.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:00.000Z,0f0Hr000000XaCVIA0,,0ehHr000000CdF7IAK,BLA-0000000216,Day,19pHr000000CeuKIAS,Building Permit,30,Permit,,Department of Buildings,Submitted,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2023-08-29T15:28:13.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:05.000Z,0f0Hr000000XaFzIAK,,0ehHr000000CdFrIAK,BLA-0000000432,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,Inspection Phase,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2023-09-04T06:40:38.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:05.000Z,0f0Hr000000XaEaIAK,,0ehHr000000CdFrIAK,BLA-0000000345,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,Submitted,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2025-07-07T21:31:22.000Z,,,,,,,,,,,,,Business,Food and Beverages,Restaurant,2gFHr000000XaQsMAK,,,,,,,,,,License,2023-12-18T19:32:00.000Z,0f0Hr000000XaAzIAK,,0ehHr000000CdFRIA0,BLA-0000000122,Hour,19pHr000000CeuGIAS,Home Health Agency (HHA) License,,License,,Department of Public Health,Inspection Phase,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2021-09-25T08:23:53.000Z,,,,,,,,,,,,,Occupation,,Government,2gFHr000000XaQrMAK,,,,,,,,,,License,2023-12-18T19:32:00.000Z,0f0Hr000000XaBqIAK,,0ehHr000000CdF6IAK,BLA-0000000175,Hour,19pHr000000CeuLIAS,Salon Establishment License,,License,,Board of Barbering & Cosmetology,License Issued,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2023-06-30T21:44:09.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:05.000Z,0f0Hr000000XaGKIA0,,0ehHr000000CdF7IAK,BLA-0000000453,Day,19pHr000000CeuKIAS,Building Permit,30,Permit,,Department of Buildings,License Issued,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2023-11-25T15:26:58.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:00.000Z,0f0Hr000000XaD9IAK,,0ehHr000000CdFrIAK,BLA-0000000256,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,License Issued,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2025-04-28T00:26:51.000Z,,,,,,,,,,,,,Business,Retail,Retail,2gFHr000000XaQoMAK,,,,,,,,,,License,2023-12-18T19:32:00.000Z,0f0Hr000000XaByIAK,,0ehHr000000CdFrIAK,BLA-0000000183,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,Application Accepted,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2025-08-07T12:19:17.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:05.000Z,0f0Hr000000XaEWIA0,,0ehHr000000CdF6IAK,BLA-0000000341,Hour,19pHr000000CeuLIAS,Salon Establishment License,,License,,Board of Barbering & Cosmetology,License Issued,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-01-07T14:31:47.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:00.000Z,0f0Hr000000XaCgIAK,,0ehHr000000CdFrIAK,BLA-0000000227,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,In Review,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2023-08-06T16:39:20.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:05.000Z,0f0Hr000000XaEmIAK,,0ehHr000000CdFEIA0,BLA-0000000357,Hour,19pHr000000CeuSIAS,Food Establishment,,Permit,,Board of Nursing,License Issued,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2023-11-04T07:16:00.000Z,,,,,,,,,,,,,Business,Food and Beverages,Restaurant,2gFHr000000XaQsMAK,,,,,,,,,,Permit,2023-12-18T16:11:35.000Z,0f0Hr000000XaAkIAK,,0ehHr000000CdFrIAK,BLA-0000000107,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,License Issued,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-04-08T03:05:45.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:00.000Z,0f0Hr000000XaE2IAK,,0ehHr000000CdFrIAK,BLA-0000000311,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,Violations Observed,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-10-03T14:53:57.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:05.000Z,0f0Hr000000XaGgIAK,,0ehHr000000CdFrIAK,BLA-0000000475,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,Inspection Completed,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2025-09-26T08:10:06.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:00.000Z,0f0Hr000000XaDfIAK,,0ehHr000000CdF7IAK,BLA-0000000288,Day,19pHr000000CeuKIAS,Building Permit,30,Permit,,Department of Buildings,Application Accepted,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2023-01-30T04:54:24.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:10.000Z,0f0Hr000000XaI6IAK,,0ehHr000000CdF7IAK,BLA-0000000563,Day,19pHr000000CeuKIAS,Building Permit,30,Permit,,Department of Buildings,In Review,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-10-03T22:03:22.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:00.000Z,0f0Hr000000XaDCIA0,,0ehHr000000CdFRIA0,BLA-0000000259,Hour,19pHr000000CeuGIAS,Home Health Agency (HHA) License,,License,,Department of Public Health,Inspection Phase,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2023-04-19T13:40:38.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:00.000Z,0f0Hr000000XaCFIA0,,0ehHr000000CdF6IAK,BLA-0000000200,Hour,19pHr000000CeuLIAS,Salon Establishment License,,License,,Board of Barbering & Cosmetology,Submitted,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-01-10T03:27:10.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:00.000Z,0f0Hr000000XaD4IAK,,0ehHr000000CdFrIAK,BLA-0000000251,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,Violations Observed,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-04-25T18:34:39.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:00.000Z,0f0Hr000000XaCcIAK,,0ehHr000000CdFrIAK,BLA-0000000223,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,Inspection Phase,false
,,,,,,,001Hr00001s8t8gIAA,,500Hr00001aqHygIAE,Basic,Business License Application,,2021-03-20T16:00:00.000Z,001Hr00001s8t8gIAA,,,,,Starbucks Building Permit,,2022-03-30T19:00:00.000Z,Building Permit,Department of Buildings,0ehHr000000CdF7IAK,Verified,Business,Food and Beverages,Restaurant,2gFHr000000XaQsMAK,,,,001Hr00001s8ss7IAA,2023-11-07T15:01:48.000Z,,New,,Establishment License,Permit,2023-11-07T15:01:48.000Z,0f0Hr000000XZttIAG,0cEHr000000L4rZMAS,0ehHr000000CdF7IAK,BLA-0000000039,Day,19pHr000000CeuKIAS,Building Permit,30,Permit,,Department of Buildings,Violations Observed,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-05-03T06:26:58.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:00.000Z,0f0Hr000000XaBQIA0,,0ehHr000000CdFRIA0,BLA-0000000149,Hour,19pHr000000CeuGIAS,Home Health Agency (HHA) License,,License,,Department of Public Health,Inspection Completed,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-12-06T21:04:47.000Z,,,,,,,,,,,,,Occupation,,Government,2gFHr000000XaQrMAK,,,,,,,,,,Permit,2023-12-18T19:32:00.000Z,0f0Hr000000XaBkIAK,,0ehHr000000CdFrIAK,BLA-0000000169,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,Inspection Phase,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-10-07T06:55:20.000Z,,,,,,,,,,,,,Business,Retail,Retail,2gFHr000000XaQoMAK,,,,,,,,,,License,2023-12-18T19:32:00.000Z,0f0Hr000000XaBtIAK,,0ehHr000000CdF7IAK,BLA-0000000178,Day,19pHr000000CeuKIAS,Building Permit,30,Permit,,Department of Buildings,Inspection Phase,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2025-07-15T07:37:46.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:00.000Z,0f0Hr000000XaC6IAK,,0ehHr000000CdFRIA0,BLA-0000000191,Hour,19pHr000000CeuGIAS,Home Health Agency (HHA) License,,License,,Department of Public Health,License Issued,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2025-02-14T07:20:17.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:05.000Z,0f0Hr000000XaGhIAK,,0ehHr000000CdFrIAK,BLA-0000000476,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,Submitted,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-11-04T03:19:50.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:05.000Z,0f0Hr000000XaF7IAK,,0ehHr000000CdF6IAK,BLA-0000000378,Hour,19pHr000000CeuLIAS,Salon Establishment License,,License,,Board of Barbering & Cosmetology,Inspection Phase,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-07-07T08:59:06.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:05.000Z,0f0Hr000000XaFbIAK,,0ehHr000000CdF6IAK,BLA-0000000408,Hour,19pHr000000CeuLIAS,Salon Establishment License,,License,,Board of Barbering & Cosmetology,Inspection Phase,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2023-11-20T15:20:53.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:05.000Z,0f0Hr000000XaGVIA0,,0ehHr000000CdFrIAK,BLA-0000000464,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,Submitted,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2021-11-14T07:47:36.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:10.000Z,0f0Hr000000XaHjIAK,,0ehHr000000CdF6IAK,BLA-0000000540,Hour,19pHr000000CeuLIAS,Salon Establishment License,,License,,Board of Barbering & Cosmetology,Inspection Completed,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-02-06T11:03:06.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:05.000Z,0f0Hr000000XaEfIAK,,0ehHr000000CdFRIA0,BLA-0000000350,Hour,19pHr000000CeuGIAS,Home Health Agency (HHA) License,,License,,Department of Public Health,License Issued,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2023-05-31T08:13:14.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:05.000Z,0f0Hr000000XaFWIA0,,0ehHr000000CdF6IAK,BLA-0000000403,Hour,19pHr000000CeuLIAS,Salon Establishment License,,License,,Board of Barbering & Cosmetology,In Review,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2023-05-14T19:38:35.000Z,,,,,,,,,,,,,Business,Food and Beverages,Restaurant,2gFHr000000XaQsMAK,,,,,,,,,,License,2023-12-18T16:11:35.000Z,0f0Hr000000XaAqIAK,,0ehHr000000CdF7IAK,BLA-0000000113,Day,19pHr000000CeuKIAS,Building Permit,30,Permit,,Department of Buildings,In Review,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2023-06-05T06:57:34.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:00.000Z,0f0Hr000000XaDeIAK,,0ehHr000000CdFrIAK,BLA-0000000287,Hour,19pHr000000CeuGIAS,Intermediate Care Facility (ICF) License,,License,,Department of Public Health,Submitted,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2023-12-02T21:23:27.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:00.000Z,0f0Hr000000XaDsIAK,,0ehHr000000CdF7IAK,BLA-0000000301,Day,19pHr000000CeuKIAS,Building Permit,30,Permit,,Department of Buildings,Inspection Phase,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2024-12-30T08:24:53.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,Permit,2023-12-18T19:32:05.000Z,0f0Hr000000XaFOIA0,,0ehHr000000CdF6IAK,BLA-0000000395,Hour,19pHr000000CeuLIAS,Salon Establishment License,,License,,Board of Barbering & Cosmetology,License Issued,false
,,OH,Communications,false,Apex Innovations,,001Hr00001s8ssjIAA,,,,Business License Application,,2025-11-29T00:36:57.000Z,,,,,,,,,,,,,Business,Healthcare,Healthcare Facility,2gFHr000000XaQtMAK,,,,,,,,,,License,2023-12-18T19:32:05.000Z,0f0Hr000000XaGCIA0,,0ehHr000000CdFRIA0,BLA-0000000445,Hour,19pHr000000CeuGIAS,Home Health Agency (HHA) License,,License,,Department of Public Health,License Issued,false
